,start,end,times,silent_length,norm_silentlength,condition
440,79.703027,81.84,S3,2.136973,0.016827745349277,A2
441,133.146588,136.71,S4,3.563412,0.05532058880135,A2
442,28.440973,36.21,S1,7.769027,0.168810250689932,A2
443,73.245246,83.83,S2,10.584754,0.244793407778861,A2
444,110.647074,116.15,S3,5.502926,0.107658900341558,A2
445,150.386516,175.18,S4,24.793484,0.628219842097304,A2
446,231.034208,242.61,S5,11.575792,0.271536837108159,A2
447,255.579157,261.07,S6,5.49084299999998,0.107332837308065,A2
448,294.149792,298.71,S7,4.56020799999999,0.082219399322972,A2
449,334.668439,373.239074,S8,38.570635,1,A2
450,19.578777,35.79,S1,16.211223,0.396625200379132,A2
451,46.798053,54.22,S2,7.421947,0.159444202716381,A2
452,138.484036,145.19,S3,6.70596399999999,0.140123207193021,A2
453,154.003798,160.14,S4,6.136202,0.124748025028947,A2
454,226.111003,232.09,S5,5.97899699999999,0.120505805449362,A2
455,22.846006,33.32,S1,10.473994,0.241804519126243,A2
456,60.321472,73.94,S2,13.618528,0.326660622325692,A2
457,87.175549,90.33,S3,3.15445099999999,0.044284665252566,A2
458,99.400166,103.16,S4,3.759834,0.060621089766721,A2
459,125.853436,129.99,S5,4.13656400000001,0.070787251035236,A2
460,137.076036,139.92,S6,2.843964,0.035906089312829,A2
461,185.573697,188.37,S7,2.79630299999999,0.034619944295923,A2
462,21.257947,27.16,S1,5.902053,0.118429450732073,A2
463,46.883964,52.2,S2,5.316036,0.102615622982514,A2
464,56.493721,62.900226,S3,6.406505,0.132042224825521,A2
465,83.575763,101.86,S4,18.284237,0.452566045642024,A2
466,123.470813,142.66,S5,19.189187,0.476986366932982,A2
467,152.882493,155.29,S6,2.40750699999998,0.024128178743529,A2
468,184.62381,187.57,S7,2.94619,0.038664685659908,A2
469,223.354042,245.2,S8,21.845958,0.548680053232226,A2
470,270.238006,281.83,S9,11.591994,0.271974052474263,A2
471,287.419086,292.84,S10,5.42091399999998,0.105445784269162,A2
472,60.168926,62.15,S1,1.981074,0.012620768534051,A2
473,15.878599,20.49,S1,4.611401,0.083600856318218,A2
474,38.194469,44.32,S2,6.125531,0.124460065198574,A2
475,53.357816,55.98,S2,2.622184,0.029921295837047,A2
476,111.436297,117.13,S3,5.693703,0.112807069450266,A2
477,51.129424,53.64,S1,2.510576,0.026909523674341,A2
478,26.278267,29,S1,2.721733,0.032607652612773,A2
479,33.387798,36.99,S2,3.60220200000001,0.056367347476278,A2
480,279.150623,282.42,S1,3.26937700000002,0.04738597454555,A2
481,72.600878,80.14,S1,7.53912200000001,0.162606201884587,A2
482,184.241852,206.159098,S2,21.917246,0.550603779254868,A2
483,254.103074,257.47,S3,3.36692600000003,0.050018360778614,A2
484,59.255074,62.64,S1,3.384926,0.050504095662571,A2
485,224.715964,232.21,S2,7.49403599999999,0.161389543941358,A2
486,57.965935,70.67,S1,12.704065,0.301983590148562,A2
487,131.968131,150.59,S2,18.621869,0.461677136772041,A2
488,151.682433,154,S3,2.317567,0.021701123440022,A2
489,201.262433,205.86,S4,4.59756700000003,0.083227542074626,A2
490,31.721852,34.92,S1,3.198148,0.045463840653916,A2
491,65.696142,70.34,S2,4.64385800000001,0.084476717269808,A2
492,94.790148,97.83,S3,3.039852,0.041192180143309,A2
493,83.959015,86.66,S1,2.700985,0.032047762203199,A2
494,126.00184,128.38,S2,2.37815999999999,0.023336241985779,A2
495,23.638006,27.245412,S1,3.607406,0.056507778828284,A2
